comment,label
mới mua được hơn 1 tháng màn hình bị lỗi có 1 chấm xanh trên màn hình cảm ứng hơi đơ loa hơi rè rè mình sẽ đến điện máy xanh để bảo hành màn hình quá buồn cho một cái giá cao mà đổi lại không hài lòng cảm thấy hối hận khi mua máy,"[('SCREEN', 'Negative'), ('FEATURES', 'Negative'), ('PRICE', 'Negative'), ('GENERAL', 'Negative')]"
máy bị lỗi kết nối bluetoth đã đổi máy mới nhưng vẫn bị tình trạng kết nối chập chờn chưa bao giờ xài samsung mà lại không hài hài lòng như bây giờ,"[('FEATURES', 'Negative'), ('SER&ACC', 'Negative')]"
điện thoại khá tốt pin trâu khá mượt bắt wifi cực tốt chỉ là thỉnh thoảng máy bị đơ phải thoát ra vào lại và máy không cập nhật lên m yêu l 12,"[('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
lúc trước nghe bảo điện thoại chơi game nóng nhưng mua về chiến liên quân 3 4 h liên tục thì chỉ thấy ấm không nóng như lời đồn những thứ khác thì vũng chẳng có gì để nói vì quá ngon rồi,"[('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
1 máy nếu không chơi game lướt web ít sử dụng thì giữ pin cao nhất được khoảng 1 ngày 16 tiếng tính luôn cả lúc ngủ nhé vì khi ngủ thì chẳng động gì tới không được 2 ngày như mn nói đâu 2 nhạc nghe cứ cà giật cà giật rất khó chịu luôn 3 quay video bị mờ chán còn lại ok,"[('CAMERA', 'Negative'), ('FEATURES', 'Negative'), ('BATTERY', 'Neutral'), ('GENERAL', 'Positive')]"
nói chung là khá ổn với mức giá đó có nhược điểm là selfie 80 mà như 50 vậy không lấy được nét chuẩn như con a5s,"[('CAMERA', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
cam ứng lúc được lúc không pin thì hơi mau hết nhưng được cái sac nhanh không biêt mai mốt câp nhật nó hết không nữa,"[('CAMERA', 'Negative'), ('BATTERY', 'Neutral')]"
mọi người suy nghĩ kỹ trước khi nên mua thứ nhất là bắt sóng yếu thứ hai là camera lâu lâu bị lỗi chơi game thì bị giật lát ram đa phần là ram ảo áo không như mọi người nói đâu trước khi mua mọi người nên thử tại cửa hàng thế giới di động để có chất lượng như mình mong muốn rồi hãy mua,"[('CAMERA', 'Negative'), ('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative')]"
pin trâu xạc nhanh chiến game ngon nhưng bắt sóng quá tệ đang xài bị rớt xuống mạng e tắt nguồn khởi động lại vẫn vậy,"[('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive')]"
chơi game ở mức ổn định nếu cấu hình trung bình lâu lâu bị negative pin xài lâu sạc pin nhanh giá 8 triệu như vậy cũng ok,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('PRICE', 'Neutral'), ('GENERAL', 'Neutral')]"
sản phẩm thiết kế rất đẹp giá chính hãng bảo hành rất tốt pin dùng cả ngày đi làm mà không hết chụp ảnh đẹp tuyệt vời,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('DESIGN', 'Positive'), ('PRICE', 'Neutral'), ('SER&ACC', 'Positive')]"
k biết do bản cập nhập bị lỗi hay không mà càng ngày xài thấy càng negative điện thoại ra hôm nay nhắn tin mesenger còn bị negative soạn tin xog mà chữ chưa được đánh xog nữa bỏ sô tiền cao mua sản phẩm này thấy thất vọng quá,"[('PERFORMANCE', 'Negative'), ('PRICE', 'Negative'), ('GENERAL', 'Negative')]"
hai buồn máy không như ý mua 1 tuần pin không trâu vân tay thì không nhạy tuy khóa màn hình mà sơ hở chưa tắt khóa là bị loạn cảm ứng gọi lung tung hết tiền và phiền haiz sai làm khi mua con này nhân viên tgd vui vẻ nhiệt tình chê máy không chê thái độ phục vụ,"[('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Positive')]"
sao em mới mua ma tụt pin nhanh vạy mà sắc pin lại nhanh pin không trâu gì het xài được 30 thì tụt 10 phan trăm pin roi,"[('BATTERY', 'Negative')]"
loa ngoài lâu lâu bị rè không biết là do phần mềm hay phần cứng vậy tắt màn hình mở lên lại hết,"[('FEATURES', 'Negative')]"
cảm nhận sau khi sử dụng 5 tháng máy ok tốt pin lâu cấu hình chơi game ổn có 1 điều camera không được tốt xị hết,"[('CAMERA', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
mới đầu sử dụng thi ổn sau cảm ứng chạm giật lác treo máy thường xuyên gọi zalo ma cũng bị treo máy nghĩ mà chán,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
máy đẹp màn to tràn mượt trâu nv nhiệt tình vó quà tặng galaxy đi ăn lòi mảng họng cho tốt vì máy mua cho phụ huynh positive,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('SER&ACC', 'Positive')]"
minh dung con không e lỗi phần chân sac pin nó tích hợp quá nhiều ứng dụng công năng vì thế thời tiết ẩm ướt là không sạc được pin mới mua máy vài hôm sạc pin không vào ra hỏi tbh s nó trả lời lỗi ro người dùng bị dính nước tư vấn mình thay cụm chân sạc nếư đồng ý phải thanh toán hơn 1 tr,"[('DESIGN', 'Negative')]"
không e 8 pro trừ cái xài 3 g chơi game negative kinh khủng còn lại ok hết pin trâu,"[('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
camera trước sau quá kém 48 chấm mà không bằng 16 chấm của samsung còn mọi thứ rất tốt tạm chấp nhận với giá tiền đấy,"[('CAMERA', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
mình dùng được 7 tháng đánh giá cũng khá mượt chơi game cũng ok nhưng chức năng rung báo cuộc gọi bé nhiều khi đút túi quần không phát hiện ra đôi khi lỗi cuộc gọi không nghe thấy đầu dây kia nói gì phải khởi động lại không tắt được chức năng báo tin nhắn trên zalo mình tìm khá nhiều cách mà chưa được,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Positive')]"
xài một tháng mượt sạc nhanh pin trâu chụp ảnh tạm ổn chơi game các kiểu không nóng nhé tóm lại vô đối trong tầm giá,"[('CAMERA', 'Neutral'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
camera chụp nên để tỷ lệ 11 hoặc 34 thì ra bức ảnh khá ok cấu hình chạy ổn mượt nhưng chơi game hơi nóng máy,"[('CAMERA', 'Neutral'), ('PERFORMANCE', 'Neutral')]"
giờ mấy biết những ai đang xài những con máy vismart hay realme mà wifi yếu là do tắt dịch vụ vị trí nhé bật lên là max mạnh,"[('FEATURES', 'Neutral'), ('SER&ACC', 'Neutral')]"
máy dùng rất tốt ổn định không lỗi chơi game rất mượt mà ổn định không nóng máy nói chung ai chơi game nên mua máy này camera thì cũng rất ok pin trâu sạc nhanh nhân viên bán nhiệt tình,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mình mua con a9 dùng được 10 tháng rồi nói chung là ok chưa thấy có lỗi gì vì mình ít chơi game,"[('GENERAL', 'Positive')]"
mình mua rồi thật sự là mượt lắm camera đẹp có cả góc rộng mình mua bản màu xanh đối với con chip exynos 9611 của nhà samsung vậy là ổn rồi pin 4000 mah mà mình xài xuyên suốt gần 2 ngày,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Neutral')]"
về cấu hình thì quá tốt với tầm giá này nhưng điểm trừ ở đây là kiểu dáng kém mạnh mẽ nếu aple làm gốc cạnh như iphone 5 se thì quá đẹp rồi hơi tiếc,"[('PERFORMANCE', 'Positive'), ('DESIGN', 'Negative'), ('PRICE', 'Neutral')]"
mới mua hồi tối mình cảm thấy sản phẩm mà hình đẹp game mượt pin ok có điều bắt song 4 g hơi kém dù mình đang ở tp,"[('SCREEN', 'Positive'), ('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive')]"
pin rất tệ luôn không xài gì kiểm tra không có ứng dụng ngầm tới chiều còn có 20 uổng phí khi mua nhân viên tư vấn nói xài lâu lắm nên xem lại cách tư vấn cho ng mua hàng đừng nói dối để bán được hàng mà gì nghỉ đến quyền lợi ng tiêu dùng,"[('BATTERY', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
máy ngon xài ok so tầm gia thì quá ok ngon hơn samsung nhiều chạy mượt chụp xóa phông ok với lại ưng ý nhất là sạc nhanh 30 p lên 70 đi xa cần sạc gấp xài con này quá chuẩn siêu tiết kiệm pin rất thích 5 star,"[('CAMERA', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
máy mọi thứ đều tốt đáng tiền nhưng lưu ý anh em dùng nên thay cục sạc nhẹ hơn để đỡ nóng máy trai pin nhé chứ sạc nhanh 30 w nóng lắm hãng nào cũng vậy cả,"[('GENERAL', 'Positive'), ('SER&ACC', 'Neutral')]"
máy tốt nhưng mở khóa khuôn mặt hơi lâu phải đợi khoảng mấy giây chơi liên quân cũng được dung lượng pin 4030 mah cũng được 1 ngày không qua được ngày thứ hai camera cũng tạm được,"[('CAMERA', 'Neutral'), ('FEATURES', 'Negative'), ('BATTERY', 'Neutral'), ('PERFORMANCE', 'Neutral')]"
lúc trước tui mua ở thế giới di động tới 1 tr4 mà sao giờ rẽ thế tui mua về thì máy yếu quá muốn đập thật pin cùi quá,"[('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative'), ('PRICE', 'Negative')]"
máy xài thì khỏi chê nhưng cảm ứng vân tay không nhạy có khi bấm mấy lần mới được,"[('FEATURES', 'Negative'), ('GENERAL', 'Positive')]"
rất tệ bỏ ra gần 10 triệu để nhận màn hình lỗi cảm ứng đa điểm khi chơi liên quân quá tệ quá tệ rất ức chế,"[('FEATURES', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Negative')]"
thật sự máy rất mượt và mạnh camera rất đẹp và nét màn hình hiển thị đẹp pin thì không trâu lắm,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Positive')]"
sản phẩm mới thiết kế đẹp mắt pin bao trâu mực dù không có sạc nhanh nhưng vô pin cũng mau positive,"[('BATTERY', 'Positive'), ('DESIGN', 'Positive')]"
vừa mua có thử mấy game nặng thấy cũng ok nhưng cảm biến vân tay không được nhạy cho lắm,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Neutral')]"
máy xài khá ok nhưng bắt wifi quá tệ không dùng được quá negative vân tay quá tệ nhưng nhận diện khuôn mặt thì ok chỉ là không hài lòng về bắt sóng wifi,"[('FEATURES', 'Neutral'), ('GENERAL', 'Positive')]"
tuyệt vời vsmart gìoy 3 pin trâu kinh khủng khiếp thiết kế màn hình 6 t inch đẹp,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('GENERAL', 'Positive')]"
pin trâu game mượt cấu hình ổn hiệu năng tuyệt vời camera đủ chức năng khá ổn trong tầm giá nên mua vivo hơn opo realme cùng phân khúc,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mình mua ở tgd được vài ngày nhân viên tư vấn nhiệt tình chu đáo còn máy dùng thì pin hơi tụt nhanh một chút nhưng dùng vẫn tạm chấp nhận được còn lại mọi thứ thấy ok,"[('BATTERY', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
sefie màu da vàng khè nút ứng dụng mờ không sắc nét so với tầm giá này thì thất vọng quá mới mua hom qua mà thực sự muốn đổi không biết sao đây,"[('SCREEN', 'Negative'), ('CAMERA', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Negative')]"
máy rất tiện lợi cho người lớn tuổi đã mua cho ông nội 1 chiếc máy này nếu được trang bị thêm viên lớn là tuyệt vời,"[('BATTERY', 'Neutral')]"
máy xài mượt chụp đêm ảnh thu sáng rất tốt tiếc là có điều kiện hốt em s20 ultra thì ngon nữa,"[('CAMERA', 'Positive'), ('PERFORMANCE', 'Positive')]"
máy bắt mạng kém quá đôi lúc chơi game bị đơ bực mình thất bỏ gần 5 tr ra mua con máy này quá thất vọng,"[('FEATURES', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Negative')]"
mới mua 7 ngày sạc 3 lần 8 tiếng với 1 lần sạc thường không chơi game chỉ lên mạng đọc tin tức mà pin còn 98 nạn rồi ghê,"[('BATTERY', 'Negative')]"
mới mua được 5 ngày mọi thứ tạm ổn nhưng quá thất vọng về pin mag tiếng dung lượng pin 5000 mà xài hụt pin hơn cả opo f11 4000 mah để yên qua 1 ngày 10 t không đụng vô không bật bất kỳ ứng dụng hay chương trình nào nhưng vẫn bị tụt hơn 10 vậy là tại sao đây,"[('BATTERY', 'Negative'), ('GENERAL', 'Neutral')]"
nhận máy m7 hôm nay được 5 hôm thì máy lỗi đen màn gọi vẫn rung nhấn vẫn rung làm gì cũng không sáng màn lần đầu mình tự khởi động lại lần 2 gọi tổng đài thì bảo retore lại cài đặt gốc lần 3 gọi tổng đài bảo mang ra quán thì nhân viên vọc tí rồi cũng khởi động lại bảo máy bình thường và không cho đổi mình tin tưởng tgd nên hay mua hàng ở đây nghĩ bh các kiểu tốt ai dè lần này thất vọng vô cùng,"[('PERFORMANCE', 'Negative'), ('SER&ACC', 'Negative')]"
máy mua để sử dụng bình thường thì được còn ai mua chiến game thì đừng mua chơi pubg dùng gyroscop nó bị chậm khoảng 05 giây ghìm tay thì giật từng phát không có độ ổn định mới mua xong về bán lại mất 20 giá trị so với ban đầu đừng ai mua chơi game game chọn mua dòng xiaomi chất nhất,"[('PERFORMANCE', 'Negative')]"
dùng máy rất tốt hệ điều hành mượt mà camera đẹp chụp rất tốt pin khỏe 1 ngày dùng mới cần sac,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
mọi thứ ổn làm rất tốt chỉ mỗi chơi pubg ngắm kéo mãi đéo chịu đi loạn cmn cảm ứng chán,"[('FEATURES', 'Negative'), ('GENERAL', 'Positive')]"
thấy các bác chê quá chứ e xài thấy rất ổn pin trâu xài cã ngày vivu wifi 3 g ổn cã có cái nhận diện khuôn mặt hơi chậm vân tay củng không nhạy lắm ngoài ra thấy tất cã đều ổn trong tầm tiền bỏ ra,"[('FEATURES', 'Neutral'), ('BATTERY', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
vsmart active 3 rất ổn giá cả tốt chúc tập đoàn vingroup ngày càng vương cao sản xuất nhiều sản phẩm thông minh hơn nữa,"[('PRICE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
sản phẩm ngon lành trong tầm giá mua cho phụ huynh dùng rất thích máy nhanh pin trâu sóng điện thoại tốt,"[('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
mua máy được 4 hôm rồi tất đều ổn chiến game tốt pubg liên quân bản cập nhật mới chơi vẫn rất tốt pin ổn có thể xài được cả ngày tuy nhiên chiến game tốt mà facebok lướt có tý đã có dấu hiệu hơi khựng lại đi kéo trang lên xuống còn các ứng dụng khác đều tốt có vẽ facebok vẫn chưa được tối ưu kĩ hay s ấy,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Positive')]"
mới mua hồi sáng về dùng được một lúc màn hình bị đơ negative pin tụt nhanh khoảng 5 p cho 1 pin khi không sử dụng bất kì ứng dụng nào trong khi đó mk để ở chế độ tiết kiệm pin được trang bị sạc nhanh nhưng sạc vẫn chậm hơn 2 tiếng cho một lần sạc đầy từ 20 100 mic lúc thì nói ngk nghe được lúc thì không negative,"[('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative')]"
